nces_id,school_name,american_indian/alaska_native,asian,black,hispanic,white,native_hawaiian/pacific_islander,two_or_more,total_enrollment,student_teacher_ratio,zip,county,address,free_lunch,reduced_lunch,is_special_ed,is_charter,status
362403003318,QUEENSBURY SENIOR HIGH SCHOOL,0,20,9,23,899,1,19,974.0,11.5100000,12804,Warren County,409 AVIATION RD,322.00000,17.00000,0,0,Open
361446000091,QUEST ELEMENTARY SCHOOL,1,3,10,27,391,0,18,450.0,11.1400000,14468,Monroe County,225 WEST AVE,94.00000,13.00000,0,0,Open
360007706125,QUEST TO LEARN,2,24,105,214,75,5,14,439.0,10.0100000,10011,New York County,351 W 18TH ST,310.00000,10.00000,0,0,Open
362406003319,QUOGUE ELEMENTARY SCHOOL,0,0,0,11,72,0,1,84.0,6.0000000,11959,Suffolk County,PO BOX 957,†,†,0,0,Open
360015205826,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,1,77,55,123,317,2,14,589.0,12.6000000,11224,Kings County,521 WEST AVE,452.00000,12.00000,0,0,Open
360015102603,RALPH A FABRIZIO SCHOOL,4,491,6,153,179,0,10,843.0,13.1300000,11209,Kings County,619 72ND ST,738.00000,34.00000,0,0,Open
361518001274,RALPH R SMITH SCHOOL,0,9,44,81,193,1,30,358.0,10.4000000,12538,Dutchess County,PO BOX 725,173.00000,14.00000,0,0,Open
360687000478,RALPH REED SCHOOL,0,13,190,929,21,0,15,1168.0,13.3300000,11722,Suffolk County,200 HALF MILE RD,763.00000,24.00000,0,0,Open
362781003779,RAMAPO HIGH SCHOOL,1,34,320,"1,260",33,2,5,1655.0,13.7000000,10977,Rockland County,400 VIOLA RD,1315.00000,54.00000,0,0,Open
360846000650,RANDALL MIDDLE SCHOOL,0,6,10,10,220,0,17,263.0,10.1200000,13045,Cortland County,31 RANDALL ST,174.00000,0.00000,0,0,Open
360744004507,RANDOLPH ACADEMY,3,0,6,12,54,0,8,83.0,6.2100000,14772,Cattaraugus County,336 MAIN ST,34.00000,0.00000,0,0,Open
360744006294,RANDOLPH ACADEMYHAMBURG CAMPUS,1,0,8,12,54,0,7,82.0,5.6700000,14075,Erie County,4655 LOGANS LN,18.00000,1.00000,0,0,Open
360012305728,RANDOLPH HOLDER SCHOOL OF SOCIAL JUSTICE (THE),7,7,157,340,3,4,2,520.0,13.3300000,11691,Queens County,1307 CENTRAL AVE,489.00000,10.00000,0,0,Open
362409003321,RANDOLPH SENIOR HIGH SCHOOL,19,0,0,9,344,0,13,385.0,9.5000000,14772,Cattaraugus County,18 MAIN ST,161.00000,15.00000,0,0,Open
360297000073,RAPHAEL J MCNULTY ACADEMY FOR INTERN STUDIES & LITERACY,5,3,26,280,121,1,24,460.0,13.9900000,12010,Montgomery County,60 BRANDT PL,†,†,0,0,Open
362415003326,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,1,5,20,34,301,0,32,393.0,7.5600000,12143,Albany County,2025 RT 9W,157.00000,16.00000,0,0,Open
362415003327,RAVENA-COEYMANS-SELKIRK SENIOR HIGH SCHOOL,0,5,25,44,405,0,39,518.0,8.9100000,12143,Albany County,2025 RT 9W,203.00000,20.00000,0,0,Open
361671001489,RAYMOND C BUCKLEY ELEMENTARY SCHOOL,0,16,15,28,325,1,38,423.0,11.7500000,14882,Tompkins County,284 RIDGE RD,120.00000,12.00000,0,0,Open
362798004904,REACH ACADEMY (THE),0,2,8,11,10,0,1,32.0,2.1300000,10604,Westchester County,45 E GAINSBORG AVE,8.00000,0.00000,1,0,Open
360117306635,REACH ACADEMY CHARTER SCHOOL,3,22,543,70,18,0,39,695.0,10.3700000,14204,Erie County,115 ASH ST,658.00000,11.00000,0,1,Open
362010001838,REBECCA TURNER ACADEMY,0,1,75,21,1,0,0,98.0,19.8800000,10550,Westchester County,625 S 4TH AVE,71.00000,0.00000,0,0,Open
362421003330,RED CREEK HIGH SCHOOL,2,2,5,5,245,2,5,269.0,9.6600000,13143,Wayne County,PO BOX 190,116.00000,3.00000,0,0,Open
362421004851,RED CREEK MIDDLE SCHOOL,0,0,2,0,171,0,0,173.0,7.7200000,13143,Wayne County,PO BOX 190,86.00000,4.00000,0,0,Open
360009206143,RED HOOK NEIGHBORHOOD SCHOOL,0,3,33,38,35,0,6,115.0,6.8100000,11231,Kings County,27 HUNTINGTON ST,73.00000,2.00000,0,0,Open
362424003334,RED HOOK SENIOR HIGH SCHOOL,0,15,13,73,443,1,10,556.0,10.5000000,12571,Dutchess County,103 W MARKET ST,129.00000,13.00000,0,0,Open
362427003335,RED JACKET ELEMENTARY SCHOOL,0,1,1,31,272,0,26,331.0,9.4000000,14548,Ontario County,1506 RT 21,159.00000,2.00000,0,0,Open
362427003336,RED JACKET HIGH SCHOOL,2,2,0,15,207,0,11,237.0,8.7500000,14548,Ontario County,1506 RT 21,129.00000,7.00000,0,0,Open
362427003397,RED JACKET MIDDLE SCHOOL,0,1,1,13,137,0,8,160.0,6.9300000,14548,Ontario County,1506 RT 21,98.00000,5.00000,0,0,Open
360963000735,RED MILL SCHOOL,0,44,37,39,311,2,34,467.0,11.8600000,12144,Rensselaer County,225 MCCULLOUGH PL,120.00000,20.00000,0,0,Open
360010006533,REDWOOD MIDDLE SCHOOL,12,26,165,65,5,4,8,285.0,12.3900000,11434,Queens County,133-25 GUY R BREWER BLVD,239.00000,6.00000,0,0,Open
362805003797,REGAN INTERMEDIATE SCHOOL,0,8,1,16,608,0,29,662.0,11.5300000,14094,Niagara County,4363 MAPLETON RD,108.00000,6.00000,0,0,Open
362184003103,REGINALD BENNETT ELEMENTARY SCHOOL,0,4,2,36,174,0,25,242.0,7.0300000,12412,Ulster County,PO BOX 300,108.00000,3.00000,0,0,Open
360441002841,REINHARD EARLY CHILDHOOD CENTER,2,49,6,87,394,1,16,555.0,20.2900000,11710,Nassau County,2750 S ST MARK'S AVE,69.00000,10.00000,0,0,Open
362436003337,REMSEN ELEMENTARY SCHOOL,0,1,0,1,223,0,1,226.0,12.6400000,13438,Oneida County,PO BOX 406,75.00000,12.00000,0,0,Open
362436003338,REMSEN JUNIOR-SENIOR HIGH SCHOOL,0,2,0,6,169,0,0,177.0,8.3800000,13438,Oneida County,PO BOX 406,75.00000,15.00000,0,0,Open
362442003339,REMSENBURG-SPEONK ELEMENTARY SCHOOL,0,0,1,34,89,0,9,133.0,6.3900000,11960,Suffolk County,PO BOX 900,†,†,0,0,Open
360111306503,RENAISSANCE ACADEMY CHARTER SCHOOL OF THE ARTS,3,10,304,137,20,0,29,503.0,15.7200000,14612,Monroe County,299 KIRK RD,446.00000,14.00000,0,1,Open
360005904803,RENAISSANCE CHARTER SCHOOL,3,111,15,494,26,1,8,658.0,†,11372,Queens County,35-59 81ST ST,487.00000,40.00000,0,1,Open
360122506727,RENAISSANCE CHARTER SCHOOL 2 (THE),5,96,30,431,21,2,2,587.0,16.3100000,11373,Queens County,45-20 83RD ST,464.00000,28.00000,0,1,Open
360008505659,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND THE ARTS,2,6,105,285,17,1,4,420.0,11.7300000,10461,Bronx County,3000 E TREMONT AVE,351.00000,4.00000,0,0,Open
360007906016,RENAISSANCE SCHOOL OF THE ARTS,4,1,41,93,3,0,3,145.0,6.1100000,10035,New York County,319 E 117TH ST,138.00000,1.00000,0,0,Open
362445003341,RENSSELAER JUNIOR/SENIOR HIGH SCHOOL,0,57,81,64,224,0,52,478.0,9.5000000,12144,Rensselaer County,25 VAN RENSSELAER DR,322.00000,1.00000,0,0,Open
361674001495,RENSSELAER PARK ELEMENTARY SCHOOL,0,1,88,81,205,1,71,447.0,9.9800000,12182,Rensselaer County,70 110TH ST,303.00000,0.00000,0,0,Open
368070004651,RENSSELAER-COLUMBIA-GREENE BOCES,0,14,70,65,347,1,33,530.0,3.5600000,12033,Rensselaer County,10 EMPIRE STATE BLVD-2ND FL,†,†,1,0,Open
360007701713,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,3,5,53,106,38,1,6,215.0,9.5400000,10036,New York County,123 W 43RD ST,141.00000,2.00000,0,0,Open
360009406408,RESEARCH AND SERVICE HIGH SCHOOL,4,2,115,43,2,0,2,168.0,10.0100000,11213,Kings County,1700 FULTON ST,145.00000,1.00000,0,0,Open
360585006689,RESEARCH LABORATORY HS-BIOINFORMATIC,1,15,114,24,22,0,5,181.0,8.1300000,14214,Erie County,2495 MAIN ST,162.00000,0.00000,0,0,Open
360009105695,RESTORATION ACADEMY,0,16,68,13,4,0,3,104.0,8.4100000,11216,Kings County,31 NEW YORK AVE,95.00000,3.00000,0,0,Open
360996000770,RHAME AVENUE ELEMENTARY SCHOOL,1,16,14,83,179,0,23,316.0,11.9300000,11518,Nassau County,100 RHAME AVE,69.00000,9.00000,0,0,Open
362448003345,RHINEBECK SENIOR HIGH SCHOOL,1,11,5,25,259,1,13,317.0,9.8300000,12572,Dutchess County,45 N PARK RD,65.00000,1.00000,0,0,Open
361413006733,RHODES ACADEMY OF HUMANITIES AND THE ARTS,0,15,131,604,3,0,3,756.0,19.3800000,11550,Nassau County,270 WASHINGTON ST,444.00000,75.00000,0,0,Open
362580003547,RICCARDI ELEMENTARY SCHOOL,1,5,15,46,315,2,39,423.0,12.0300000,12477,Ulster County,CALL BOX A,126.00000,20.00000,0,0,Open
360013502864,RICHARD H HUNGERFORD SCHOOL (THE),2,40,82,193,166,2,11,496.0,6.1100000,10301,Richmond County,715 L OCEAN TERRACE,452.00000,3.00000,1,0,Open
360594000383,RICHARD H O'ROURKE MIDDLE SCHOOL,0,7,8,23,649,0,32,719.0,9.8500000,12027,Schenectady County,173 LAKEHILL RD,128.00000,11.00000,0,0,Open
361272001049,RICHARD J BAILEY SCHOOL,2,14,106,176,43,0,11,352.0,8.5900000,10607,Westchester County,33 HILLSIDE AVE S,153.00000,26.00000,0,0,Open
361174004685,RICHARD MANN ELEMENTARY SCHOOL,2,4,3,35,359,0,19,422.0,10.7800000,14568,Wayne County,PO BOX 609,105.00000,15.00000,0,0,Open
362832003814,RICHARD P CONNOR ELEMENTARY SCHOOL,6,25,37,169,141,1,6,385.0,10.3000000,10901,Rockland County,13 CYPRESS RD,†,†,0,0,Open
360007704729,RICHARD R GREEN HIGH SCHOOL OF TEACHING,3,44,73,151,72,4,17,364.0,13.8500000,10004,New York County,7 BEAVER ST,237.00000,11.00000,0,0,Open
362838003824,RICHARD T STANK MIDDLE SCHOOL,1,2,5,7,295,0,15,325.0,11.4400000,13748,Broome County,PO BOX 225,139.00000,11.00000,0,0,Open
362457003347,RICHFIELD SPRINGS ELEMENTARY SCHOOL,0,3,0,5,231,0,5,244.0,9.2100000,13439,Otsego County,PO BOX 631,127.00000,9.00000,0,0,Open
362457006560,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,0,0,2,10,177,0,2,191.0,9.3200000,13439,Otsego County,93 MAIN ST,†,†,0,0,Open
360012302863,RICHMOND HILL HIGH SCHOOL,84,442,153,924,48,23,23,1697.0,13.1500000,11418,Queens County,89-30 114TH ST,1375.00000,45.00000,0,0,Open
360123106740,RICHMOND PREPARATORY CHARTER SCHOOL,3,25,88,132,70,0,12,330.0,7.5200000,10311,Richmond County,2 TELEPORT DR-2ND FL,219.00000,6.00000,0,1,Open
361923001755,RIDGE ELEMENTARY SCHOOL,2,11,109,164,361,2,54,703.0,10.9700000,11961,Suffolk County,105 RIDGE RD,321.00000,5.00000,0,0,Open
362490003448,RIDGE MILLS ELEMENTARY SCHOOL,0,8,14,31,302,0,8,363.0,12.4100000,13440,Oneida County,7841 ROME-WSTRNVLL RD,114.00000,0.00000,0,0,Open
361485001243,RIDGE ROAD SCHOOL,0,9,4,19,359,0,23,414.0,15.1400000,14845,Chemung County,112 RIDGE RD,114.00000,5.00000,0,0,Open
363126004185,RIDGEWAY SCHOOL,1,30,59,257,208,0,29,584.0,10.8000000,10605,Westchester County,225 RIDGEWAY,223.00000,8.00000,0,0,Open
362469003357,RILEY AVENUE SCHOOL,0,3,27,236,213,1,15,495.0,10.4000000,11933,Suffolk County,374 RILEY AVE,159.00000,2.00000,0,0,Open
362466004367,RIPLEY CENTRAL SCHOOL,0,0,9,6,113,0,8,136.0,6.1800000,14775,Chautauqua County,PO BOX 688,67.00000,4.00000,0,0,Open
362475006631,RISE COMMUNITY SCHOOL,0,20,145,112,36,1,27,341.0,10.3300000,14615,Monroe County,279 W RIDGE RD,320.00000,0.00000,0,0,Open
360007905632,RIVER EAST ELEMENTARY,0,4,63,152,19,1,5,244.0,12.3500000,10035,New York County,2351 1ST AVE,198.00000,4.00000,0,0,Open
362247003166,RIVER ELEMENTARY SCHOOL,0,9,28,131,103,3,16,290.0,8.2400000,11772,Suffolk County,46 RIVER AVE,168.00000,4.00000,0,0,Open
360007706371,RIVER SCHOOL (THE),3,173,35,93,181,2,25,512.0,17.0500000,10016,New York County,425 E 35TH ST,128.00000,6.00000,0,0,Open
360012106313,RIVERDALE AVENUE COMMUNITY SCHOOL,2,6,200,90,10,1,5,314.0,12.5600000,11212,Kings County,76 RIVERDALE AVE,297.00000,3.00000,0,0,Open
360012106428,RIVERDALE AVENUE MIDDLE SCHOOL,1,3,77,32,3,1,0,117.0,8.0300000,11212,Kings County,76 RIVERDALE AVE,114.00000,0.00000,0,0,Open
360008702513,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),5,79,121,827,310,4,34,1380.0,15.0600000,10463,Bronx County,660 W 237TH ST,745.00000,34.00000,0,0,Open
360006004847,RIVERHEAD CHARTER SCHOOL,3,7,153,649,82,1,13,908.0,13.5500000,11933,Suffolk County,3685 MIDDLE COUNTRY RD,392.00000,6.00000,0,1,Open
362469003358,RIVERHEAD MIDDLE SCHOOL,0,7,60,495,205,0,22,789.0,10.9500000,11901,Suffolk County,600 HARRISON AVE,392.00000,2.00000,0,0,Open
362469003359,RIVERHEAD SENIOR HIGH SCHOOL,1,17,149,"1,272",515,4,28,1986.0,13.7700000,11901,Suffolk County,700 HARRISON AVE,950.00000,6.00000,0,0,Open
360585006609,RIVERSIDE ACADEMY HIGH SCHOOL,4,43,137,97,34,0,15,333.0,9.1600000,14207,Erie County,51 ONTARIO ST,317.00000,0.00000,0,0,Open
361056000823,RIVERSIDE ELEMENTARY,0,0,44,19,244,0,70,377.0,17.9500000,14904,Chemung County,409 RIVERSIDE AVE,225.00000,3.00000,0,0,Open
362178003096,RIVERSIDE ELEMENTARY SCHOOL,0,5,18,20,190,0,6,239.0,10.4700000,13820,Otsego County,39 HOUSE ST,97.00000,1.00000,0,0,Open
363192000448,RIVERSIDE HIGH SCHOOL,1,18,230,667,43,1,21,981.0,16.1500000,10701,Westchester County,565 WARBURTON AVE,†,†,0,0,Open
362478003429,RIVERSIDE SCHOOL,0,5,12,38,79,0,5,139.0,7.7700000,11570,Nassau County,110 RIVERSIDE DR,39.00000,0.00000,0,0,Open
360007802655,RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS (THE),5,21,118,350,42,1,10,547.0,12.4300000,10023,New York County,300 W 61ST ST,474.00000,2.00000,0,0,Open
360103506226,RIVERTON STREET CHARTER SCHOOL,6,17,865,58,6,5,30,987.0,23.0700000,11412,Queens County,118-34 RIVERTON ST,550.00000,3.00000,0,1,Open
360013506368,RIVERVIEW SCHOOL (THE),5,145,90,373,85,3,5,706.0,5.8300000,11377,Queens County,50-15 44TH ST,596.00000,0.00000,1,0,Open
361626004273,RJ O INTERMEDIATE SCHOOL,0,15,5,52,309,3,12,396.0,10.8200000,11754,Suffolk County,99 OLD DOCK RD,61.00000,5.00000,0,0,Open
362469003360,ROANOKE AVENUE SCHOOL,0,4,34,296,58,0,9,401.0,9.7600000,11901,Suffolk County,549 ROANOKE AVE,205.00000,2.00000,0,0,Open
360699000489,ROARING BROOK SCHOOL,2,63,7,22,313,0,25,432.0,12.6600000,10514,Westchester County,530 QUAKER RD,18.00000,2.00000,0,0,Open
362856003839,ROBBINS LANE ELEMENTARY SCHOOL,0,312,2,19,121,0,15,469.0,11.3800000,11791,Nassau County,157 ROBBINS LN,79.00000,7.00000,0,0,Open
363192000452,ROBERT C DODSON SCHOOL,0,20,35,631,34,0,4,724.0,15.2500000,10710,Westchester County,105 AVONDALE RD,531.00000,34.00000,0,0,Open
362820003807,ROBERT CUSHMAN MURPHY JUNIOR HIGH SCHOOL,0,122,12,95,417,0,26,672.0,9.9600000,11733,Suffolk County,PO BOX 9050,98.00000,19.00000,0,0,Open
360699000490,ROBERT E BELL SCHOOL,0,113,7,47,413,0,33,615.0,10.8200000,10514,Westchester County,50 SENTER ST,34.00000,2.00000,0,0,Open
360013502305,ROBERT E PEARY SCHOOL,18,85,166,268,43,9,7,596.0,5.1300000,11385,Queens County,16-66 HANCOCK ST,501.00000,4.00000,1,0,Open
360012200954,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,3,155,94,237,62,5,8,564.0,13.2800000,11366,Queens County,75-40 PARSONS BLVD,437.00000,35.00000,0,0,Open
360009801791,ROBERT F WAGNER JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY,4,99,23,400,85,3,12,626.0,14.4600000,11101,Queens County,47-07 30TH PL,452.00000,45.00000,0,0,Open
360888004716,ROBERT FROST MIDDLE SCHOOL,5,167,199,291,224,1,35,922.0,10.5300000,11729,Suffolk County,450 HALF HOLLOW RD,442.00000,28.00000,0,0,Open
360012306047,ROBERT H GODDARD HS-COMM/TECH,26,137,49,323,58,7,10,610.0,14.8800000,11417,Queens County,138-30 LAFAYETTE ST,431.00000,41.00000,0,0,Open
361161000918,ROBERT H JACKSON ELEMENTARY SCHOOL,1,1,2,6,349,0,15,374.0,9.9900000,14738,Chautauqua County,135 IVORY ST,146.00000,3.00000,0,0,Open
361974001811,ROBERT J KAISER MIDDLE SCHOOL,1,15,92,224,205,2,48,587.0,9.2900000,12701,Sullivan County,45 BREAKEY AVE,372.00000,7.00000,0,0,Open
362037001880,ROBERT L BRADLEY ELEMENTARY SCHOOL,0,24,3,18,440,0,15,500.0,12.3300000,13413,Oneida County,33 OXFORD RD,86.00000,17.00000,0,0,Open
361218000977,ROBERT M FINLEY MIDDLE SCHOOL,0,23,41,464,129,2,15,674.0,9.4100000,11542,Nassau County,1 FOREST AVE,362.00000,19.00000,0,0,Open
362004004827,ROBERT M GRABLE JR MOUNT SINAI HIGH SCHOOL,0,56,12,97,526,0,9,700.0,11.6700000,11766,Suffolk County,110 N COUNTRY RD,76.00000,5.00000,0,0,Open
362091004737,ROBERT MOSES MIDDLE SCHOOL,5,58,265,367,269,3,42,1009.0,11.1100000,11703,Suffolk County,250 PHELPS LN,467.00000,68.00000,0,0,Open
361629001441,ROBERT R GRAVES SCHOOL,0,8,15,41,227,0,27,318.0,10.5700000,12466,Ulster County,PO BOX 549,140.00000,5.00000,0,0,Open
362946003974,ROBERT W CARBONARO SCHOOL,2,84,93,167,31,2,7,386.0,11.2500000,11581,Nassau County,50 HUNGRY HARBOR RD,135.00000,13.00000,0,0,Open
362859003875,ROBERTS K-8 SCHOOL,11,24,336,75,117,1,57,621.0,9.8900000,13207,Onondaga County,715 GLENWOOD AVE,519.00000,2.00000,0,0,Open
360639000421,ROBERTS STREET MIDDLE SCHOOL,2,2,6,4,254,0,14,282.0,9.9300000,13032,Madison County,120 ROBERTS ST,129.00000,9.00000,0,0,Open
360103406224,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,7,1,385,32,2,0,7,434.0,14.0000000,11434,Queens County,122-05 SMITH ST,282.00000,4.00000,0,1,Open
360095005995,ROCHESTER ACADEMY CHARTER SCHOOL,0,11,643,65,91,10,1,821.0,13.3500000,14611,Monroe County,841 GENESEE ST,800.00000,21.00000,0,1,Open
368096506748,ROCHESTER ACADEMY OF SCIENCE CHARTER SCHOOL,0,1,188,9,36,4,28,266.0,14.3800000,14610,Monroe County,545 HUMBOLDT ST,204.00000,31.00000,0,1,Open
362475006177,ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL,2,23,207,85,29,0,3,349.0,8.7500000,14611,Monroe County,200 GENESEE ST,279.00000,0.00000,0,0,Open
360115306592,ROCHESTER PREP CHARTER SCHOOL 3,1,1,554,160,12,0,38,766.0,38.4500000,14621,Monroe County,85 ST JACOB ST,682.00000,9.00000,0,1,Open
360012306277,ROCKAWAY COLLEGIATE HIGH SCHOOL,1,10,116,110,10,0,3,250.0,9.9700000,11694,Queens County,100-00 BEACH CHANNEL DR,208.00000,3.00000,0,0,Open
360012306194,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,4,4,105,95,12,1,4,225.0,9.2300000,11694,Queens County,100-00 BEACH CHANNEL DR,192.00000,0.00000,0,0,Open
368072004652,ROCKLAND BOCES,0,70,201,440,396,1,34,1143.0,7.8200000,10994,Rockland County,65 PARROTT RD,†,†,1,0,Open
360012706488,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,0,0,1,2,2,0,0,5.0,†,10962,Rockland County,2 FIRST AVE-BLDG 129,†,†,1,0,Open
362181003099,ROCKWELL ELEMENTARY SCHOOL,5,1,16,19,139,0,24,204.0,9.5600000,13120,Onondaga County,208 ROCKWELL RD,80.00000,2.00000,0,0,Open
362484003437,ROCKY POINT HIGH SCHOOL,0,15,18,170,674,1,27,905.0,12.1500000,11778,Suffolk County,82 ROCKY PT-YAPHANK RD,243.00000,46.00000,0,0,Open
362484005420,ROCKY POINT MIDDLE SCHOOL,0,12,14,141,451,0,16,634.0,11.2900000,11778,Suffolk County,76 ROCKY PT-YAPHANK RD,219.00000,17.00000,0,0,Open
362721004750,ROESSLEVILLE SCHOOL,1,66,48,65,165,1,23,369.0,16.6600000,12205,Albany County,100 CALIFORNIA AVE,189.00000,14.00000,0,0,Open
361539001308,ROGERS MIDDLE SCHOOL,0,6,52,57,266,0,32,413.0,10.8600000,14617,Monroe County,219 NORTHFIELD RD,122.00000,6.00000,0,0,Open
360813000589,ROLLING HILLS SCHOOL,1,49,5,44,109,0,10,218.0,11.3800000,11746,Suffolk County,25 MCCULLOCH DR,49.00000,1.00000,0,0,Open
360414000180,ROMBOUT MIDDLE SCHOOL,1,11,90,168,256,0,54,582.0,9.6800000,12508,Dutchess County,84 MATTEAWAN RD,234.00000,31.00000,0,0,Open
362490003449,ROME FREE ACADEMY,5,30,152,139,"1,146",2,23,1497.0,13.5500000,13441,Oneida County,95 DART CIRCLE,771.00000,10.00000,0,0,Open
362493004369,ROMULUS CENTRAL SCHOOL,0,0,2,22,397,1,16,438.0,10.4300000,14541,Seneca County,5705 RT 96,217.00000,22.00000,0,0,Open
360009505870,RONALD EDMONDS LEARNING CENTER II,0,0,91,16,0,2,1,110.0,8.3300000,11233,Kings County,430 HOWARD AVE,96.00000,1.00000,0,0,Open
360252000035,RONALD L SODOMA ELEMENTARY SCHOOL,5,4,107,104,646,3,3,872.0,13.3600000,14411,Orleans County,324 EAST AVE,451.00000,18.00000,0,0,Open
362496003458,RONDOUT VALLEY HIGH SCHOOL,2,17,29,48,464,0,7,567.0,10.4500000,12404,Ulster County,PO BOX 9,229.00000,11.00000,0,0,Open
362496006347,RONDOUT VALLEY INTERMEDIATE SCHOOL,0,13,10,30,306,1,15,375.0,7.9000000,12404,Ulster County,PO BOX 9,161.00000,5.00000,0,0,Open
362496006325,RONDOUT VALLEY JUNIOR HIGH SCHOOL,0,7,8,22,225,0,7,269.0,7.9300000,12404,Ulster County,PO BOX 9,99.00000,3.00000,0,0,Open
360816000604,RONKONKOMA MIDDLE SCHOOL,0,63,30,192,377,0,17,679.0,9.2500000,11779,Suffolk County,501 PECONIC ST,242.00000,29.00000,0,0,Open
360003004379,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL,3,1,390,350,4,0,3,751.0,13.6500000,11575,Nassau County,201 DEBEVOISE AVE,404.00000,24.00000,0,1,Open
362499003463,ROOSEVELT HIGH SCHOOL,1,6,438,615,4,1,10,1075.0,12.3700000,11575,Nassau County,1 WAGNER AVE,†,†,0,0,Open
363192004250,ROOSEVELT HIGH SCHOOL - EARLY COLLEGE STUDIES,0,37,197,640,115,0,28,1017.0,14.0700000,10710,Westchester County,631 TUCKAHOE RD,800.00000,36.00000,0,0,Open
362499005611,ROOSEVELT MIDDLE SCHOOL,0,2,167,260,0,0,1,430.0,8.5500000,11575,Nassau County,335 E CLINTON AVE,†,†,0,0,Open
362202004852,ROOSEVELT SCHOOL,0,11,24,216,53,0,14,318.0,10.7700000,10562,Westchester County,190 CROTON AVE,164.00000,18.00000,0,0,Open
360246005592,ROOTS ACADEMY AT WEST HILL,0,64,129,87,20,3,31,334.0,16.3700000,12206,Albany County,676 CLINTON AVE,255.00000,0.00000,0,0,Open
360112906566,ROSALYN YALOW CHARTER SCHOOL,3,5,187,247,3,0,0,445.0,7.9500000,10451,Bronx County,650 GRAND CONCOURSE,414.00000,7.00000,0,1,Open
362502003466,ROSCOE CENTRAL SCHOOL,0,1,3,29,169,0,0,203.0,7.8100000,12776,Sullivan County,PO BOX 429,96.00000,2.00000,0,0,Open
362937006287,ROSCOE CONKLING ELEMENTARY SCHOOL,0,172,86,109,102,0,26,495.0,11.3200000,13501,Oneida County,1115 MOHAWK ST,413.00000,6.00000,0,0,Open
363192004259,ROSEMARIE ANN SIRAGUSA SCHOOL,3,32,58,308,96,0,22,519.0,20.2800000,10704,Westchester County,60 CRESCENT PL,288.00000,31.00000,0,0,Open
362088002960,ROSENDALE SCHOOL,0,56,15,24,252,0,26,374.0,11.0200000,12309,Schenectady County,2445 ROSENDALE RD,51.00000,2.00000,0,0,Open
362505003471,ROSLYN HEIGHTS ELEMENTARY SCHOOL,0,79,11,49,179,0,13,331.0,11.9500000,11577,Nassau County,240 WILLOW ST,38.00000,4.00000,0,0,Open
362505003470,ROSLYN HIGH SCHOOL,2,242,42,86,678,1,14,1066.0,10.7800000,11577,Nassau County,475 ROUND HILL RD,146.00000,23.00000,0,0,Open
362505003472,ROSLYN MIDDLE SCHOOL,1,194,26,72,483,2,14,792.0,11.6500000,11577,Nassau County,375 LOCUST LN,117.00000,9.00000,0,0,Open
363003004037,ROUND HILL ELEMENTARY SCHOOL,2,9,67,235,335,0,25,673.0,11.7800000,10992,Orange County,1314 RT 208,285.00000,52.00000,0,0,Open
362125003021,ROUSES POINT ELEMENTARY SCHOOL,0,2,4,4,243,0,3,256.0,13.5800000,12979,Clinton County,80 MAPLE ST,120.00000,8.00000,0,0,Open
362121003003,ROXBORO ROAD ELEMENTARY SCHOOL,6,42,29,36,276,1,40,430.0,10.6400000,13211,Onondaga County,200 BERNARD ST,246.00000,6.00000,0,0,Open
362121003004,ROXBORO ROAD MIDDLE SCHOOL,6,40,59,52,477,0,71,705.0,10.3000000,13211,Onondaga County,300 BERNARD ST,364.00000,10.00000,0,0,Open
362511003473,ROXBURY CENTRAL SCHOOL,0,0,3,5,210,0,10,228.0,7.3500000,12474,Delaware County,53729 NYS RT 30,89.00000,2.00000,0,0,Open
362988004022,ROY C KETCHAM SENIOR HIGH SCHOOL,0,63,150,469,860,0,54,1596.0,13.7000000,12590,Dutchess County,99 MYERS CORNERS RD,589.00000,91.00000,0,0,Open
361767001588,ROY KELLEY ELEMENTARY SCHOOL,2,4,34,18,296,0,42,396.0,14.3800000,14094,Niagara County,610 12 E HIGH ST,232.00000,27.00000,0,0,Open
362514003474,ROYALTON-HARTLAND ELEMENTARY SCHOOL,0,0,3,10,396,0,37,446.0,10.6200000,14067,Niagara County,4500 ORCHARD PL,158.00000,8.00000,0,0,Open
362514003476,ROYALTON-HARTLAND HIGH SCHOOL,0,2,4,14,331,0,14,365.0,11.5400000,14105,Niagara County,54 STATE ST,123.00000,13.00000,0,0,Open
